Response ID,Response Time,Q1: Respect,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Helpfulness,Q3 Select Index,Q3 Comment,Q4: Instructor Overall,Q4 Select Index,Q4 Comment,Q5: Organization,Q5 Select Index,Q5 Comment,Q6: Clear Expectations,Q6 Select Index,Q6 Comment,Q7: Content Usefulness,Q7 Select Index,Q7 Comment,Q8: Assignment Value,Q8 Select Index,Q8 Comment,Q9: Feedback,Q9 Select Index,Q9 Comment,Q10: Use of Technology,Q10 Select Index,Q10 Comment,Q11: Learning Climate,Q11 Select Index,Q11 Comment,Q12: Course Overall,Q12 Select Index,Q12 Comment,Q13: Expected Grade,Q13 Select Index,Q13 Comment,Q14: Required or Elective,Q14 Select Index,Q14 Comment,Q15: Workload,Q15 Select Index,Q15 Comment,Q16: Course Strengths,Q16 Select Index,Q16 Comment,Q17: Course Weaknesses,Q17 Select Index,Q17 Comment,Q18: Improvements to be Made,Q18 Select Index,Q18 Comment,Course,Term,Q1: Organization,Q3: Questions,Q4: Visual Presentation,Q5: Oral Presentation,Q6: Availability,Q7: Ability to hold Interest,Q8: Effectiveness,Q9: Attendance,Q10: Assigned Work,Q11: Printed Notes,Q12: Textbook,Q13: New Material,Q14: Assigned Work Amount,Q15: Hours Per Week,Q16: What instructor has done well,Q17: Improvements to technique or style,Q18: Course's strong points,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment,Q1: Q1,Q2: Q2,Q3: Q3,Q4: Q4,Q5: Q5,Q6: Q6,Q7: Q7,Q8: Q8,Q9: Q9,Q10: Q10,Q11: Q11,Q12: Q12,Q13: Q13,Q14: Q14,Q15: Q15,Q16: Q16,Q17: Q17,Q18: Q18,Q19: Things Done Well,Q20: Improvements to be Made
215251,2016-11-27T09:43:07-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,enought prove for each theorem,,,need to teach a little quick,,,specific,MATH 235,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,help each student after class,,,just right,,,,,,,,,,,,,,,,,,,,
215240,2016-11-23T07:08:47-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,5.0,,,1.0,,,0.0,,,1.0,,,0.0,,,3.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Fall 2016,Excellent,Excellent,Excellent,Excellent,Did not seek help,Interesting,Excellent,75-90%,Very helpful,No printed notes,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215257,2016-11-30T03:56:13-05:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,1.0,,,0.0,,,2.0,,,1.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,3.0,,,,,,,,,,,MATH 235,Fall 2016,Good,Good,Good,Good,Available,Not interesting,Good,90-100%,Helpful,Helpful,Helpful,Somewhat too much,Right amount,11-15 houts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215262,2016-11-30T15:26:32-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,5.0,,,0.0,,,0.0,,,0.0,,,1.0,,,3.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,Mukto is a good blackboard teacher. I like his style.,,,,,,,MATH 235,Fall 2016,Excellent,Excellent,Excellent,Excellent,Did not seek help,Very interesting,Excellent,90-100%,Helpful,No printed notes,Very helpful,Right amount,Right amount,3-6 hours,,,,,,I wasn't so fond of the weekly quizzes. My preference would have been weekly assignments.,,,,,,"The fourth floor of MC is a slightly depressing environment, but there's not much to be done!",,,,,,,,,,,,,,,,,,,,
215270,2016-12-03T15:47:10-05:00,,1.0,,Just Right,2.0,,,0.0,,,1.0,,,1.0,,,0.0,,,1.0,,,1.0,,,0.0,,,1.0,,,1.0,,,0.0,,,2.0,,,5.0,,,2.0,,,,,,,,,,,MATH 235,Fall 2016,Good,Excellent,Good,Good,Available,Interesting,Good,90-100%,Helpful,Helpful,Very helpful,Right amount,No opinion,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215238,2016-11-21T06:07:13-05:00,,1.0,,Somewhat too high,1.0,,,1.0,,,0.0,,,1.0,,,5.0,,,3.0,,,1.0,,,0.0,,,1.0,,,3.0,,,0.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Fall 2016,Good,Good,Excellent,Good,Did not seek help,No opinion,Good,90-100%,Helpful,No printed notes,Very helpful,Somewhat too much,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215254,2016-11-28T09:29:02-05:00,,0.0,,Just Right,2.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Fall 2016,Excellent,Excellent,Good,Excellent,Available,Very interesting,Excellent,25-50%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215261,2016-11-30T14:17:01-05:00,,1.0,,Just Right,2.0,,,0.0,,,0.0,,,1.0,,,5.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,3.0,,,,,,,,,,,MATH 235,Fall 2016,Good,Excellent,Excellent,Good,Did not seek help,Interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,11-15 houts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215265,2016-11-30T20:42:50-05:00,,2.0,,Somewhat too low,3.0,,,1.0,,,2.0,,,1.0,,,4.0,,,2.0,,,2.0,,,2.0,,,2.0,,,3.0,,,0.0,,,0.0,,,1.0,,,0.0,,,,summarize the material that cover on last class which warm up students' memory,,,please follow up the pace with other sections,,,that's the course I have to take,MATH 235,Fall 2016,Satisfactory,Good,Satisfactory,Good,Unavailable,Not interesting,Satisfactory,50-75%,Not helpful,No printed notes,Very helpful,Too much,Somewhat too much,0-2 hours,,,,,,Why we have to learn these?,,,"Negative, some student have bigger size but sit at the front, I seldom see the blackboard clearly",,,"Please let me pass, I do not want to take this course any more",,,,,,,,,,,,,,,,,,,,
215269,2016-12-02T02:32:26-05:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,0.0,,,5.0,,,1.0,,,1.0,,,0.0,,,1.0,,,3.0,,,1.0,,,2.0,,,2.0,Frequent tests/quizzes were a good system to encourage independent review of the material.,,1.0,,,,"Communicates well, good pace of lectures.",,,,,,,MATH 235,Fall 2016,Good,Good,Good,Excellent,Did not seek help,Interesting,Good,90-100%,Helpful,No printed notes,Helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215267,2016-12-01T08:42:18-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,1.0,,,0.0,,,1.0,,,2.0,,,0.0,,,,,,,,,,,MATH 235,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,No work assigned,Helpful,Very helpful,Somewhat too much,Right amount,0-2 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215258,2016-11-30T07:56:36-05:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,1.0,,,2.0,,,3.0,,,1.0,,,3.0,,,1.0,,,3.0,,,0.0,,,0.0,,,0.0,,,4.0,,,,,,,,,,,MATH 235,Fall 2016,Good,Good,Good,Good,Sometimes available,No opinion,Good,25-50%,Helpful,No printed notes,Very helpful,Too much,Too much,> 15 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215259,2016-11-30T10:35:38-05:00,,1.0,,Somewhat too high,1.0,,,0.0,,,0.0,,,0.0,,,5.0,,,1.0,,,1.0,,,0.0,,,2.0,Assignments would have been much preferred over quizzes. It allows for more time to fully understand the concepts.,,3.0,,,1.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,,MATH 235,Fall 2016,Good,Excellent,Excellent,Excellent,Did not seek help,Interesting,Good,90-100%,Not helpful,No printed notes,Helpful,Somewhat too much,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215260,2016-11-30T13:51:27-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,5.0,,,1.0,,,0.0,"He's really great. Speaks very clearly, explains things very thoroughly.",,1.0,,,1.0,,,3.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,"Speaks very clearly, makes sure everyone understands what's going on. Always does a quick review of anything we haven't seen in a while.",,,,,,,MATH 235,Fall 2016,Excellent,Excellent,Excellent,Excellent,Did not seek help,Interesting,Excellent,75-90%,Helpful,No printed notes,Very helpful,Right amount,Right amount,7-10 hours,,,,,,The midterm was a bit too abstract compared to the questions we were used to.,,,,,,,,,,,,,,,,,,,,,,,,,,
215266,2016-12-01T06:00:02-05:00,,1.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,,1.0,,,3.0,I found the weekly quizzes to be ineffective and rather stressful,,3.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,MATH 235,Fall 2016,Good,Excellent,Excellent,Excellent,Usually available,Interesting,Excellent,75-90%,No work assigned,No printed notes,Helpful,Somewhat too much,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215242,2016-11-23T15:56:16-05:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,1.0,,,5.0,,,1.0,,,1.0,,,4.0,"I went to a different section instead (Dan Wolczuk in particular) - just a more convenient time for me, nothing against the professor",,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,Course notes and practice questions were very clear and helpful in learning the course.  Weekly quizzes were also a great tool for me to determine approximately how much more I needed to study without jeopardizing my mark.,MATH 235,Fall 2016,Good,Good,Good,Good,Did not seek help,Interesting,Good,<25%,Very helpful,Very helpful,Very helpful,Somewhat too much,Somewhat too much,7-10 hours,,,,,,"Material is difficult and sometimes confusing.  Despite my best efforts and endless studying, I found this a difficult course",,,,,,,,,,,,,,,,,,,,,,,,,,
215239,2016-11-21T08:44:32-05:00,,1.0,,Somewhat too high,1.0,,,0.0,,,1.0,,,2.0,,,2.0,,,1.0,,,1.0,,,0.0,,,1.0,,,1.0,,,1.0,,,2.0,,,2.0,,,1.0,,,,Going through the proofs of theorems.,,,,,,Good prep for later courses,MATH 235,Fall 2016,Good,Excellent,Good,Satisfactory,Sometimes available,Interesting,Good,90-100%,Helpful,Helpful,Helpful,Right amount,Right amount,3-6 hours,,,,,,Not everyone can write proofs,,,,,,,,,,,,,,,,,,,,,,,,,,
215263,2016-11-30T16:15:19-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,1.0,,,4.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Interesting,Excellent,75-90%,Helpful,,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411325,2018-03-30T19:09:30.554560-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,75-90%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422078,2018-04-03T22:14:15.272000-04:00,,2.0,"Please don’t start writing a bunch of stuff before the lecture officially begins. It just puts everyone who arrives just in time not able to pay attention for the first couple minutes madly scribbling.

Respect your students’ time and follow the schedule.",Somewhat too high,1.0,Could have used more review on complex numbers.,,0.0,They were very thorough!,,0.0,,,1.0,"Just say m and n please when discussing vector and matrix sizes, that Mark and Nancy stuff is just distracting.",,0.0,,,1.0,,,1.0,,,0.0,,,1.0,,,3.0,,,2.0,Lectures cover the exact same thing anyways.,,1.0,Section on complex matrices seemed like a random tack-on to the class and is of no use to many in engineering and actuarial science.,,0.0,The overlapping assignments and quizzes was overwhelming. While he assignments wouldn’t be marked they were still effectively mandatory. The unmarked assignments also tended to be longer than the marked ones too giving way too much to do on those weeks.,,3.0,At least 15 hours on weeks with double booked assignments and tests. ,,,,,,,,,,MATH 235,Winter 2018,Satisfactory,Excellent,Excellent,Good,Available,Interesting,Good,90-100%,Helpful,No printed notes,Not helpful,Somewhat too much,Too much,11-15 houts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423959,2018-04-04T18:06:39.911128-04:00,,1.0,,Somewhat too high,1.0,,,0.0,,,1.0,Hard to read chalk on blackboard.,,1.0,,,5.0,,,1.0,,,1.0,He had to correct himself a lot - sometimes even a few days later. But he always did - which is good!,,1.0,,,0.0,,,0.0,,,3.0,,,,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Good,Excellent,Good,Good,Did not seek help,Interesting,Good,75-90%,Very helpful,Very helpful,No text required,,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408552,2018-03-30T11:41:14.261266-04:00,,0.0,,Somewhat too high,1.0,,,2.0,,,2.0,,,2.0,,,5.0,,,1.0,,,1.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,2.0,,,,,,,Giving exercises with no solutions ,,,,MATH 235,Winter 2018,Excellent,Satisfactory,Satisfactory,Satisfactory,Did not seek help,Interesting,Good,90-100%,Helpful,Helpful,Helpful,Somewhat too much,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382984,2018-03-21T16:54:39.668820-04:00,,1.0,,Just Right,2.0,,,5.0,,,2.0,,,1.0,,,5.0,,,3.0,,,1.0,,,2.0,,,1.0,,,3.0,,,1.0,,,5.0,,,2.0,,,2.0,,,,,,,I started going to less classes after he started to teach directly from the textbook which is fine but I found no value in writing notes about examples that are already explained in the textbook,,,,MATH 235,Winter 2018,Good,No opinion,Satisfactory,Good,Did not seek help,No opinion,Good,50-75%,Helpful,No printed notes,Helpful,No opinion,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385662,2018-03-22T14:43:49.121894-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,3.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Interesting,Excellent,90-100%,Very helpful,No printed notes,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415561,2018-04-02T12:43:58.882390-04:00,,1.0,,Just Right,2.0,,,1.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,,1.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Good,Good,Excellent,Excellent,Usually available,Interesting,Good,75-90%,Very helpful,Helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424597,2018-04-04T23:07:45.494636-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,0.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,No printed notes,Very helpful,Somewhat too much,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405732,2018-03-29T12:15:44.868072-04:00,,3.0,,Somewhat too low,3.0,,,3.0,,,4.0,,,3.0,,,5.0,,,2.0,,,4.0,,,3.0,"Stopped attending once I realized he was only reading what was written in the textbook, and due to the fact that I could not read his writing on the board for the life of me.",,0.0,,,3.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,"Writing on the board was painful. Too small and difficult to read. Clearly knew the material, but simply read of definitions and theorems from the textbook and did not add anything that could not have been learned from the textbook alone. ",,,,MATH 235,Winter 2018,Unsatisfactory,Unsatisfactory,Very poor,Unsatisfactory,Did not seek help,Not interesting,Very poor,25-50%,Very helpful,No printed notes,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416688,2018-04-02T15:15:46.588321-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,No printed notes,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423318,2018-04-04T13:31:33.766540-04:00,,0.0,,Just Right,2.0,,,1.0,,,2.0,,,1.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,,1.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Good,Satisfactory,Good,Available,Interesting,Good,75-90%,Helpful,Very helpful,Helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409444,2018-03-30T12:48:38.465812-04:00,,1.0,,Just Right,2.0,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,,,-,,,-,,,-,MATH 235,Winter 2018,Good,Good,Satisfactory,Good,Usually available,Interesting,Good,75-90%,Helpful,Helpful,Helpful,Right amount,Somewhat too much,3-6 hours,,,,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,
409500,2018-03-30T12:56:16.945270-04:00,,5.0,,No opinion,5.0,,,5.0,,,5.0,,,5.0,,,1.0,,,3.0,,,5.0,,,4.0,,,1.0,,,3.0,,,1.0,,,3.0,,,3.0,,,2.0,,,,Gerat presentation and board skills. Very clear speaking.,,,A little too slow for my liking,,,,MATH 235,Winter 2018,No opinion,No opinion,No opinion,No opinion,Usually available,No opinion,No opinion,<25%,Helpful,No printed notes,Helpful,Somewhat too little,Somewhat too little,7-10 hours,,,,,,,,,,,,"Integrate the complex field unit through the course. Maybe do it first and then expand on it while learning the other concepts. I find it obscene that we did not learn the spectral theorem in its entirety, and that we did nto learn Jordan Canonical forms...",,,,,,,,,,,,,,,,,,,,
393038,2018-03-26T14:51:24.796236-04:00,,2.0,"Disappointing how he gets confused sometimes. Otherwise, lectures have planned material.",Just Right,2.0,,,2.0,,,2.0,"A bit slow, so may disengage some people. I'm sure this isn't a particularly bad thing, esp for some slower students.",,2.0,,,2.0,Frequently unsatisfactory email replies if there were any. Disappointing to have dropped communications. Does not seem like effort is made to understand question.,,1.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,Seems like a good guy.,,,gets confused too often about lecture material he prepared for.,,,"Good content, interesting, decent flow",MATH 235,Winter 2018,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Sometimes available,Interesting,Satisfactory,90-100%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,7-10 hours,,,,,,Presentation of material in class.,,,Good,,,Good; warm at times.,,,,,,,,,,,,,,,,,,,,
392622,2018-03-26T13:09:50.125885-04:00,,0.0,,Somewhat too low,3.0,,,,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,,Excellent,Excellent,Available,Interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397716,2018-03-27T19:05:47.522364-04:00,,1.0,,Somewhat too high,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,3.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 235,Winter 2018,Good,Good,Good,Good,Available,Very interesting,Good,90-100%,Helpful,No printed notes,Very helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411013,2018-03-30T17:25:50.479092-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,3.0,,,1.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,75-90%,Very helpful,No printed notes,Helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423742,2018-04-04T16:16:38.453853-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,75-90%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411948,2018-03-31T01:45:31.219370-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,1.0,,,2.0,,,4.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,75-90%,Very helpful,Very helpful,Very helpful,Somewhat too much,Right amount,> 15 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407063,2018-03-29T15:07:51.439921-04:00,,0.0,,Somewhat too high,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Interesting,Excellent,90-100%,Very helpful,Very helpful,Helpful,Somewhat too much,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417783,2018-04-02T19:35:30.039264-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413188,2018-04-01T12:22:34.802636-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414654,2018-04-02T10:48:54.772065-04:00,,1.0,,Just Right,2.0,,,1.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Good,Good,Satisfactory,Satisfactory,Usually available,Interesting,Good,50-75%,Helpful,Helpful,Helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416025,2018-04-02T13:55:57.008535-04:00,,0.0,,Just Right,2.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,Very good,,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Good,Excellent,Available,Very interesting,Good,90-100%,Very helpful,Helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424256,2018-04-04T21:04:09.042260-04:00,,1.0,,Somewhat too high,1.0,,,1.0,,,0.0,,,1.0,,,5.0,,,3.0,,,5.0,,,1.0,,,1.0,,,3.0,,,1.0,,,0.0,,,1.0,,,2.0,,,,,,,,,,,MATH 235,Winter 2018,Good,Good,Excellent,Good,Did not seek help,No opinion,No opinion,75-90%,Helpful,No printed notes,Helpful,Too much,Somewhat too much,7-10 hours,,,,,,,,,,,,classroom was too wide to use blackboard.,,,,,,,,,,,,,,,,,,,,
421387,2018-04-03T16:38:21.103550-04:00,,1.0,,Just Right,2.0,,,5.0,,,2.0,,,1.0,,,5.0,,,1.0,,,1.0,,,0.0,,,1.0,,,3.0,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Good,No opinion,Satisfactory,Good,Did not seek help,Interesting,Good,90-100%,Helpful,No printed notes,,Right amount,Right amount,3-6 hours,,,,,,,,,,,,"For the quizzes, I think the true or false questions weighted a little too much in the quiz, and any error made in these questions affect the marks a little too heavily because of the way they are graded.",,,,,,,,,,,,,,,,,,,,
409784,2018-03-30T13:32:27.955364-04:00,,1.0,,Just Right,2.0,,,5.0,,,0.0,,,0.0,,,5.0,,,0.0,,,0.0,,,4.0,,,0.0,,,3.0,,,0.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,MATH 235,Winter 2018,Good,No opinion,Excellent,Excellent,Did not seek help,Very interesting,Excellent,<25%,Very helpful,No printed notes,Very helpful,Right amount,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415197,2018-04-02T11:40:28.607879-04:00,,1.0,,Just Right,2.0,,,2.0,,,1.0,,,1.0,,,5.0,,,1.0,,,1.0,,,0.0,,,0.0,,,3.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 235,Winter 2018,Good,Satisfactory,Good,Good,Did not seek help,Interesting,Good,90-100%,Very helpful,No printed notes,Very helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421576,2018-04-03T18:07:12.379935-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,"The teaching style of writing on the black boards made the course much easier to follow and understand (better than professors that use power points ect)
The professor was always prepared for lecture.",,,,,,,MATH 235,Winter 2018,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,No printed notes,Very helpful,Right amount,Right amount,7-10 hours,,,,,,"The quizzes were mostly fair, however, the true or false sections was slightly stressful because students can earn negative marks. ",,,,,,,,,,,,,,,,,,,,,,,,,,
